Request_ID,Create_Date,Request_Type_ID,Request_Type,Department,Street_ID,Longitude,Latitude,Ward_Precinct
59225,2/13/19 16:37,341,Trash - Bag Request,Highway,647,-71.0840165,42.751749,7_3
52598,11/20/18 17:53,341,Trash - Bag Request,Highway,305,-71.0865699,42.7674729,2_1
86005,1/21/20 15:10,341,Trash - Bag Request,Highway,630,-71.0556035,42.748844399999996,7_3
25958,1/19/18 16:42,341,Trash - Bag Request,Highway,559,-71.0778835,42.7895271,3_3
61378,3/7/19 16:35,342,Trash - Barrel Overflow,Highway,1061,-71.0818135,42.7776458,3_1
59586,2/19/19 18:28,342,Trash - Barrel Overflow,Highway,1438,-71.0425695,42.7611656,4_3
43241,8/20/18 14:47,342,Trash - Barrel Overflow,Highway,328,-71.1033752,42.7805435,1_3
44323,9/4/18 12:47,342,Trash - Barrel Overflow,Highway,1036,-71.09255859999999,42.770779100000006,2_3
45769,9/7/18 17:33,342,Trash - Barrel Overflow,Highway,471,-71.0823353,42.7747652,1_2
53866,12/7/18 14:06,342,Trash - Barrel Overflow,Highway,684,-71.043091,42.7609031,4_3
79752,11/5/19 13:35,342,Trash - Barrel Overflow,Highway,1438,-71.0425695,42.7611656,4_3
83913,1/6/20 13:09,342,Trash - Barrel Overflow,Highway,1438,-71.0425695,42.7611656,4_3
81864,12/5/19 16:11,342,Trash - Barrel Overflow,Highway,1438,-71.0425695,42.7611656,4_3
83082,12/23/19 14:24,342,Trash - Barrel Overflow,Highway,1438,-71.0425695,42.7611656,4_3
68619,5/24/19 12:54,342,Trash - Barrel Overflow,Highway,1130,-71.072976,42.789537,3_3
70639,6/18/19 16:06,342,Trash - Barrel Overflow,Highway,838,-71.07916643,42.78353626,3_3
65262,4/16/19 17:04,342,Trash - Barrel Overflow,Highway,1130,-71.072976,42.789537,3_3
19052,9/17/17 23:37,342,Trash - Barrel Overflow,Highway,1094,-71.091187,42.7705,2_3
17000,8/4/17 12:56,342,Trash - Barrel Overflow,Highway,709,-71.07781870000001,42.777007899999994,3_1
23121,11/30/17 15:25,342,Trash - Barrel Overflow,Highway,684,-71.04512390000001,42.761409,4_3
19769,10/2/17 12:12,342,Trash - Barrel Overflow,Highway,802,-71.088598,42.774294,1_1
19771,10/2/17 12:33,342,Trash - Barrel Overflow,Highway,1225,-71.08193320000001,42.7735484,1_2
22194,11/8/17 17:41,342,Trash - Barrel Overflow,Highway,1079,-71.08496099999999,42.797581,6_2
22195,11/8/17 17:42,342,Trash - Barrel Overflow,Highway,1079,-71.08496099999999,42.797581,6_2
6382,1/27/17 19:06,342,Trash - Barrel Overflow,Highway,486,-71.1076474,42.7372967,7_2
5761,1/12/17 18:26,342,Trash - Barrel Overflow,Highway,1130,-71.072976,42.789537,3_3
12773,5/15/17 15:40,342,Trash - Barrel Overflow,Highway,1036,-71.0948046,42.7699042,2_3
14495,6/19/17 12:44,342,Trash - Barrel Overflow,Highway,1036,-71.0926692,42.770967799999994,2_3
14589,6/20/17 14:46,342,Trash - Barrel Overflow,Highway,1132,-71.0787,42.7741225,3_1
10176,3/29/17 13:36,342,Trash - Barrel Overflow,Highway,1036,-71.0948046,42.7699042,2_3
11605,4/24/17 12:52,342,Trash - Barrel Overflow,Highway,654,-71.0891067,42.7768091,1_2
32200,4/17/18 16:09,342,Trash - Barrel Overflow,Highway,684,-71.05167420000001,42.763323299999996,4_3
39081,7/3/18 12:09,342,Trash - Barrel Overflow,Highway,1036,-71.09255859999999,42.770779100000006,2_3
38462,6/25/18 18:23,342,Trash - Barrel Overflow,Highway,589,-71.1089099,42.7947243,5_3
40198,7/16/18 17:54,342,Trash - Barrel Overflow,Highway,1036,-71.09255859999999,42.770779100000006,2_3
40220,7/16/18 19:07,342,Trash - Barrel Overflow,Highway,671,-71.07597559999999,42.7889335,3_3
35637,5/21/18 18:42,342,Trash - Barrel Overflow,Highway,589,-71.1089099,42.7947243,5_3
35644,5/21/18 19:10,342,Trash - Barrel Overflow,Highway,684,-71.0450209,42.7625451,4_3
37569,6/15/18 13:05,342,Trash - Barrel Overflow,Highway,471,-71.0820434,42.7748206,3_1
37127,6/11/18 12:09,342,Trash - Barrel Overflow,Highway,1246,-71.0843217,42.7888357,6_2
37917,6/19/18 19:39,342,Trash - Barrel Overflow,Highway,709,-71.0774047,42.7773941,3_2
26416,1/26/18 14:15,342,Trash - Barrel Overflow,Highway,1036,-71.0862976,42.77255,2_3
29111,3/1/18 16:45,342,Trash - Barrel Overflow,Highway,416,-71.05798708,42.77053195,4_1
14282,6/13/17 21:58,343,Trash - Enforcement,Inspectional Services,265,-71.097939,42.791862,6_1
82607,12/16/19 17:45,343,Trash - Enforcement,Inspectional Services,275,-71.1609112,42.7810363,5_3
18026,8/28/17 13:29,343,Trash - Enforcement,Inspectional Services,777,-71.083321,42.794571000000005,6_2
47976,9/24/18 19:59,343,Trash - Enforcement,Inspectional Services,1296,-71.0801288,42.7997232,6_2
61799,3/12/19 15:44,343,Trash - Enforcement,Inspectional Services,997,-71.08954659999999,42.7735112,1_1
14434,6/16/17 13:23,343,Trash - Enforcement,Inspectional Services,367,-71.070008,42.775673100000006,4_1
48573,10/2/18 16:35,343,Trash - Enforcement,Inspectional Services,1334,-71.0778652,42.8021609,4_2
66573,4/30/19 15:18,343,Trash - Enforcement,Inspectional Services,637,-71.0758457,42.781660200000005,3_2
66192,4/25/19 15:27,343,Trash - Enforcement,Inspectional Services,1046,-71.1262833,42.7767244,5_1
38543,6/26/18 15:40,343,Trash - Enforcement,Inspectional Services,893,-71.0617872,42.7567511,7_3
8881,3/9/17 15:56,343,Trash - Enforcement,Inspectional Services,543,-71.0723664,42.7763865,3_2
38444,6/25/18 17:17,343,Trash - Enforcement,Inspectional Services,1012,-71.094647,42.7676846,2_3
36349,5/31/18 19:26,343,Trash - Enforcement,Inspectional Services,260,-71.0764724,42.78012879999999,3_2
10836,4/10/17 14:44,343,Trash - Enforcement,Inspectional Services,690,-71.0916067,42.78129620000001,6_1
12577,5/10/17 17:41,343,Trash - Enforcement,Inspectional Services,1036,-71.08536140000001,42.773011,1_2
56985,1/18/19 21:09,343,Trash - Enforcement,Inspectional Services,386,-71.1503985,42.77842879999999,5_2
11113,4/13/17 17:08,343,Trash - Enforcement,Inspectional Services,258,-71.08819059999999,42.7746502,1_1
52525,11/20/18 13:17,343,Trash - Enforcement,Inspectional Services,1019,-71.1008684,42.76564129999999,2_3
69388,6/4/19 13:04,343,Trash - Enforcement,Inspectional Services,709,-71.0873239,42.7970744,6_2
78804,10/21/19 17:13,343,Trash - Enforcement,Inspectional Services,611,-71.0907113,42.772892399999996,1_1
19445,9/25/17 16:37,343,Trash - Enforcement,Inspectional Services,1153,-71.1078436,42.7464156,7_2
42243,8/7/18 17:07,343,Trash - Enforcement,Inspectional Services,893,-71.0617872,42.7567511,7_3
5412,1/6/17 14:33,343,Trash - Enforcement,Inspectional Services,358,-71.0890776,42.77345510000001,1_1
64044,4/3/19 19:41,343,Trash - Enforcement,Inspectional Services,355,-71.08345940000001,42.7856491,6_2
5410,1/6/17 14:19,343,Trash - Enforcement,Inspectional Services,221,-71.0816042,42.784896100000005,3_3
41999,8/3/18 16:27,343,Trash - Enforcement,Inspectional Services,722,-71.0790056,42.7879825,3_3
41871,8/2/18 15:54,343,Trash - Enforcement,Inspectional Services,220,-71.08392370000001,42.78293,1_2
5147,1/3/17 15:17,343,Trash - Enforcement,Inspectional Services,1153,-71.10850970000001,42.7472463,7_2
41467,7/30/18 16:05,343,Trash - Enforcement,Inspectional Services,584,-71.089799,42.774934,1_1
79988,11/7/19 0:36,343,Trash - Enforcement,Inspectional Services,719,-71.098885,42.7864,6_1
56817,1/17/19 13:11,343,Trash - Enforcement,Inspectional Services,386,-71.1503985,42.77842879999999,5_2
55977,1/9/19 13:51,343,Trash - Enforcement,Inspectional Services,863,-71.0893553,42.7705636,2_3
22388,11/13/17 13:14,343,Trash - Enforcement,Inspectional Services,260,-71.0766807,42.7798873,3_2
50013,10/22/18 12:24,343,Trash - Enforcement,Inspectional Services,392,-71.0744465,42.7963687,3_3
73689,7/29/19 20:05,343,Trash - Enforcement,Inspectional Services,785,-71.0961264,42.7706126,1_1
43854,8/27/18 17:59,343,Trash - Enforcement,Inspectional Services,1036,-71.0878556,42.7722444,1_1
60030,2/22/19 13:57,343,Trash - Enforcement,Inspectional Services,304,-71.0941834,42.778054,1_3
26345,1/25/18 14:21,343,Trash - Enforcement,Inspectional Services,355,-71.0824437,42.784809499999994,3_3
72019,7/5/19 14:04,343,Trash - Enforcement,Inspectional Services,768,-71.0849945,42.766188799999995,2_1
71898,7/3/19 13:11,343,Trash - Enforcement,Inspectional Services,585,-71.0719459,42.7819141,3_2
77392,9/25/19 12:44,343,Trash - Enforcement,Inspectional Services,491,-71.082125,42.75873970000001,7_1
13599,6/1/17 12:39,343,Trash - Enforcement,Inspectional Services,589,-71.09083049,42.78016571,6_1
72260,7/9/19 17:39,343,Trash - Enforcement,Inspectional Services,863,-71.1317104,42.762538299999996,5_2
75745,8/28/19 15:02,343,Trash - Enforcement,Inspectional Services,226,-71.100154,42.788295,6_1
75854,8/30/19 14:30,343,Trash - Enforcement,Inspectional Services,528,-71.09480679,42.75917443,2_2
62541,3/20/19 8:25,343,Trash - Enforcement,Inspectional Services,1014,-71.09063929999999,42.7626593,2_2
26563,1/30/18 16:50,343,Trash - Enforcement,Inspectional Services,585,-71.0719442,42.7819305,3_2
49254,10/11/18 17:43,343,Trash - Enforcement,Inspectional Services,1023,-71.08014979,42.77831863,3_1
44396,9/4/18 16:21,343,Trash - Enforcement,Inspectional Services,1023,-71.0797918,42.7784314,3_1
57649,1/28/19 12:54,344,Trash - Illegal Dumping,Highway,1235,-71.1311218,42.765601200000006,5_2
57761,1/29/19 12:39,344,Trash - Illegal Dumping,Highway,1073,-71.09786109999999,42.767051200000004,2_3
57762,1/29/19 12:41,344,Trash - Illegal Dumping,Highway,811,-71.0665287,42.7670169,7_3
57827,1/29/19 17:18,344,Trash - Illegal Dumping,Highway,246,-71.0496839,42.804517600000004,4_2
56989,1/18/19 22:12,344,Trash - Illegal Dumping,Highway,584,-71.0924937,42.771594799999995,1_1
56990,1/18/19 22:14,344,Trash - Illegal Dumping,Highway,773,-71.06565275,42.79821049,4_2
56913,1/18/19 13:50,344,Trash - Illegal Dumping,Highway,560,-71.1580107,42.790271399999995,5_3
56938,1/18/19 16:11,344,Trash - Illegal Dumping,Highway,638,-71.0545764,42.7952147,4_1
56746,1/16/19 16:13,344,Trash - Illegal Dumping,Highway,750,-71.11126690000002,42.7850568,1_3
56256,1/10/19 16:04,344,Trash - Illegal Dumping,Highway,1235,-71.131815,42.7657744,5_2
64615,4/9/19 15:05,344,Trash - Illegal Dumping,Highway,770,-71.109765,42.80052,6_1
64523,4/8/19 18:39,344,Trash - Illegal Dumping,Highway,272,-71.0960057,42.7679794,2_3
56728,1/16/19 15:43,344,Trash - Illegal Dumping,Highway,773,-71.0658522,42.80486869,4_2
56523,1/14/19 17:18,344,Trash - Illegal Dumping,Highway,619,-71.14761299,42.81205831,5_3
56525,1/14/19 17:24,344,Trash - Illegal Dumping,Highway,619,-71.14986147,42.8125095,5_3
62080,3/14/19 17:29,344,Trash - Illegal Dumping,Highway,537,-71.0828476,42.77707589999999,3_1
62081,3/14/19 17:30,344,Trash - Illegal Dumping,Highway,863,-71.1108777,42.7686503,2_2
62280,3/18/19 15:31,344,Trash - Illegal Dumping,Highway,663,-71.0868948,42.779939399999996,1_2
63616,4/1/19 12:38,344,Trash - Illegal Dumping,Highway,1259,-71.08081340000001,42.7716729,2_1
62118,3/15/19 12:20,344,Trash - Illegal Dumping,Highway,739,-71.033139,42.7978568,4_2
63637,4/1/19 13:21,344,Trash - Illegal Dumping,Highway,494,-71.1096672,42.7528935,2_2
62184,3/15/19 17:38,344,Trash - Illegal Dumping,Highway,843,-71.0895642,42.7944417,1_2
62999,3/25/19 15:15,344,Trash - Illegal Dumping,Highway,1008,-71.1227854,42.8025856,5_3
63537,3/29/19 15:20,344,Trash - Illegal Dumping,Highway,414,-71.160787,42.801885,5_3
62778,3/21/19 17:26,344,Trash - Illegal Dumping,Highway,828,-71.0991395,42.7817153,1_3
63276,3/27/19 17:24,344,Trash - Illegal Dumping,Highway,838,-71.07861120000001,42.780559100000005,3_1
63107,3/26/19 15:04,344,Trash - Illegal Dumping,Highway,584,-71.0924937,42.771594799999995,1_1
63124,3/26/19 15:45,344,Trash - Illegal Dumping,Highway,740,-71.0777723,42.7723967,2_1
63213,3/27/19 13:06,344,Trash - Illegal Dumping,Highway,1065,-71.04709345,42.80687727,4_2
63595,3/30/19 19:21,344,Trash - Illegal Dumping,Highway,740,-71.07814,42.772678000000006,2_1
62472,3/19/19 15:21,344,Trash - Illegal Dumping,Highway,591,-71.0898334,42.776666799999994,1_2
62573,3/20/19 13:22,344,Trash - Illegal Dumping,Highway,556,-71.0877095,42.78022,1_2
63994,4/3/19 16:09,344,Trash - Illegal Dumping,Highway,331,-71.094564,42.782681,6_1
59505,2/19/19 14:40,344,Trash - Illegal Dumping,Highway,526,-71.07454129999999,42.8053293,4_2
63910,4/2/19 18:23,344,Trash - Illegal Dumping,Highway,903,-71.0324313,42.772479600000004,4_3
64017,4/3/19 17:55,344,Trash - Illegal Dumping,Highway,1416,-71.07050670000001,42.7680797,7_1
64012,4/3/19 17:13,344,Trash - Illegal Dumping,Highway,663,-71.0877095,42.78022,1_2
59344,2/14/19 15:19,344,Trash - Illegal Dumping,Highway,937,-71.0829948,42.76534829999999,2_1
59354,2/14/19 16:20,344,Trash - Illegal Dumping,Highway,1237,-71.0702502,42.7711545,2_1
59364,2/14/19 17:30,344,Trash - Illegal Dumping,Highway,964,-71.123075,42.774514,5_1
63800,4/2/19 12:57,344,Trash - Illegal Dumping,Highway,663,-71.0868948,42.779939399999996,1_2
63826,4/2/19 14:05,344,Trash - Illegal Dumping,Highway,245,-71.0152934,42.813263,4_2
48661,10/3/18 15:30,344,Trash - Illegal Dumping,Highway,811,-71.0665287,42.7670169,7_3
48439,10/1/18 14:52,344,Trash - Illegal Dumping,Highway,305,-71.08660429999999,42.7672159,2_1
48557,10/2/18 15:55,344,Trash - Illegal Dumping,Highway,304,-71.09433829999999,42.778186100000006,1_3
48012,9/25/18 13:57,344,Trash - Illegal Dumping,Highway,600,-71.0760175,42.7533399,7_3
47345,9/17/18 14:33,344,Trash - Illegal Dumping,Highway,1046,-71.12912220000001,42.7764834,5_1
47379,9/17/18 17:27,344,Trash - Illegal Dumping,Highway,975,-71.07238690000001,42.7772211,3_2
47410,9/18/18 11:17,344,Trash - Illegal Dumping,Highway,222,-71.08452159999999,42.7851155,1_2
47411,9/18/18 11:18,344,Trash - Illegal Dumping,Highway,740,-71.08160240000001,42.770933500000005,2_1
47412,9/18/18 12:02,344,Trash - Illegal Dumping,Highway,811,-71.0665287,42.7670169,7_3
47124,9/13/18 12:52,344,Trash - Illegal Dumping,Highway,1036,-71.0971661,42.768569299999996,1_1
47126,9/13/18 12:54,344,Trash - Illegal Dumping,Highway,1036,-71.0964838,42.7686463,2_3
48780,10/4/18 17:06,344,Trash - Illegal Dumping,Highway,1036,-71.0845325,42.7732058,1_2
47872,9/24/18 12:52,344,Trash - Illegal Dumping,Highway,638,-71.0382083,42.78570291,4_3
47933,9/24/18 16:23,344,Trash - Illegal Dumping,Highway,666,-71.0872198,42.766110600000005,2_1
47952,9/24/18 18:22,344,Trash - Illegal Dumping,Highway,863,-71.1272089,42.7755457,5_1
47977,9/24/18 21:55,344,Trash - Illegal Dumping,Highway,328,-71.12884609999999,42.7853138,5_3
47986,9/25/18 12:24,344,Trash - Illegal Dumping,Highway,589,-71.1043965,42.7903284,1_3
47758,9/21/18 13:13,344,Trash - Illegal Dumping,Highway,638,-71.0381462,42.784893,4_3
50088,10/22/18 18:14,344,Trash - Illegal Dumping,Highway,739,-71.033139,42.7978568,4_2
49607,10/16/18 15:08,344,Trash - Illegal Dumping,Highway,773,-71.0671078,42.794156,4_2
49764,10/17/18 15:37,344,Trash - Illegal Dumping,Highway,678,-71.08743220000001,42.779686700000006,1_2
50307,10/24/18 16:57,344,Trash - Illegal Dumping,Highway,773,-71.0672235,42.800844700000006,4_2
50131,10/23/18 0:45,344,Trash - Illegal Dumping,Highway,589,-71.11648618,42.81715828,6_3
50168,10/23/18 13:53,344,Trash - Illegal Dumping,Highway,503,-71.128711,42.780257500000005,5_1
50191,10/23/18 16:09,344,Trash - Illegal Dumping,Highway,1239,-71.0702745,42.79167929999999,4_1
49097,10/10/18 16:03,344,Trash - Illegal Dumping,Highway,551,-71.0955742,42.7757515,1_3
49136,10/10/18 18:26,344,Trash - Illegal Dumping,Highway,1294,-71.1153288,42.78783,5_3
49140,10/10/18 18:40,344,Trash - Illegal Dumping,Highway,619,-71.1495234,42.8124314,5_3
48960,10/9/18 14:59,344,Trash - Illegal Dumping,Highway,1036,-71.0905713,42.7715014,1_1
42844,8/15/18 14:24,344,Trash - Illegal Dumping,Highway,355,-71.0825309,42.7849381,3_3
42881,8/15/18 16:50,344,Trash - Illegal Dumping,Highway,863,-71.11530359999999,42.771885100000006,5_1
42924,8/16/18 11:46,344,Trash - Illegal Dumping,Highway,863,-71.0877297,42.7715925,2_3
43334,8/21/18 12:33,344,Trash - Illegal Dumping,Highway,397,-71.04984420000001,42.8167201,4_2
43441,8/22/18 11:34,344,Trash - Illegal Dumping,Highway,692,-71.085036,42.776288,1_2
43133,8/17/18 16:12,344,Trash - Illegal Dumping,Highway,664,-71.09952209999999,42.7776027,1_3
43206,8/20/18 12:42,344,Trash - Illegal Dumping,Highway,453,-71.0644902,42.8039734,4_2
43220,8/20/18 13:20,344,Trash - Illegal Dumping,Highway,397,-71.0496288,42.817632399999994,4_2
41954,8/3/18 13:59,344,Trash - Illegal Dumping,Highway,657,-71.1452926,42.778333200000006,5_2
41959,8/3/18 14:00,344,Trash - Illegal Dumping,Highway,975,-71.06856394,42.77657825,4_1
42498,8/10/18 12:30,344,Trash - Illegal Dumping,Highway,260,-71.0707227,42.7806953,3_2
42518,8/10/18 13:25,344,Trash - Illegal Dumping,Highway,863,-71.132613,42.77121629999999,5_2
42566,8/10/18 18:50,344,Trash - Illegal Dumping,Highway,1036,-71.0833933,42.7734756,1_2
42588,8/13/18 12:17,344,Trash - Illegal Dumping,Highway,843,-71.0849041,42.778620399999994,1_2
42348,8/8/18 16:35,344,Trash - Illegal Dumping,Highway,937,-71.0766349,42.7686852,2_1
42349,8/8/18 16:42,344,Trash - Illegal Dumping,Highway,863,-71.1287553,42.7752468,5_1
42360,8/8/18 18:20,344,Trash - Illegal Dumping,Highway,328,-71.10100759999999,42.779808100000004,1_3
42376,8/8/18 19:01,344,Trash - Illegal Dumping,Highway,1081,-71.08719463,42.77758095,1_2
42377,8/8/18 19:02,344,Trash - Illegal Dumping,Highway,1185,-71.07886579999999,42.777954799999996,3_1
42378,8/8/18 19:05,344,Trash - Illegal Dumping,Highway,585,-71.07186490000001,42.7807824,3_2
42379,8/8/18 19:05,344,Trash - Illegal Dumping,Highway,585,-71.07150012,42.78004219,3_2
44556,9/6/18 11:30,344,Trash - Illegal Dumping,Highway,263,-71.0742374,42.7815275,3_2
44321,9/4/18 12:43,344,Trash - Illegal Dumping,Highway,258,-71.08908890000001,42.775582799999995,1_1
46907,9/10/18 19:53,344,Trash - Illegal Dumping,Highway,637,-71.0734613,42.783685600000005,3_2
46854,9/10/18 15:26,344,Trash - Illegal Dumping,Highway,638,-71.0734613,42.783685600000005,3_2
43756,8/24/18 18:55,344,Trash - Illegal Dumping,Highway,414,-71.1495234,42.8124314,5_3
43588,8/23/18 14:22,344,Trash - Illegal Dumping,Highway,315,-71.0678857,42.7400441,7_3
44108,8/29/18 19:38,344,Trash - Illegal Dumping,Highway,779,-71.08243809999999,42.7810193,3_1
43951,8/28/18 16:18,344,Trash - Illegal Dumping,Highway,1008,-71.117313,42.8033395,6_3
53443,12/3/18 15:43,344,Trash - Illegal Dumping,Highway,510,-71.09639341,42.77259641,1_1
53528,12/4/18 14:03,344,Trash - Illegal Dumping,Highway,838,-71.07895620000001,42.7786568,3_1
53553,12/4/18 16:00,344,Trash - Illegal Dumping,Highway,260,-71.0742302,42.781004100000004,3_2
53575,12/4/18 18:02,344,Trash - Illegal Dumping,Highway,1008,-71.1227854,42.8025856,5_3
53854,12/7/18 13:16,344,Trash - Illegal Dumping,Highway,1272,-71.1226223,42.7754885,5_1
53911,12/7/18 18:59,344,Trash - Illegal Dumping,Highway,699,-71.101054,42.778711200000004,5_1
53624,12/5/18 13:27,344,Trash - Illegal Dumping,Highway,1157,-71.12298320000001,42.7575227,2_2
53704,12/5/18 19:04,344,Trash - Illegal Dumping,Highway,1037,-71.0760081,42.774967700000005,3_2
53243,11/29/18 19:03,344,Trash - Illegal Dumping,Highway,312,-71.0960521,42.7730958,1_1
52822,11/26/18 18:27,344,Trash - Illegal Dumping,Highway,510,-71.0959939,42.7723969,1_1
54954,12/27/18 14:41,344,Trash - Illegal Dumping,Highway,453,-71.0644902,42.8039734,4_2
54992,12/27/18 16:52,344,Trash - Illegal Dumping,Highway,328,-71.1570825,42.7885895,5_3
55002,12/27/18 17:47,344,Trash - Illegal Dumping,Highway,1008,-71.1227854,42.8025856,5_3
64672,4/9/19 18:30,344,Trash - Illegal Dumping,Highway,449,-71.085477,42.776786,1_2
55240,1/2/19 13:03,344,Trash - Illegal Dumping,Highway,245,-71.0152934,42.813263,4_2
54602,12/19/18 14:31,344,Trash - Illegal Dumping,Highway,387,-71.07730809999998,42.7875618,3_3
54307,12/14/18 13:20,344,Trash - Illegal Dumping,Highway,245,-71.0152934,42.813263,4_2
54356,12/14/18 18:03,344,Trash - Illegal Dumping,Highway,475,-71.08865899999999,42.776337299999994,1_1
54358,12/14/18 18:19,344,Trash - Illegal Dumping,Highway,328,-71.093812,42.779058500000005,6_1
54402,12/17/18 14:09,344,Trash - Illegal Dumping,Highway,1237,-71.07277207,42.77232579,2_1
51422,11/6/18 14:35,344,Trash - Illegal Dumping,Highway,503,-71.1287627,42.7797208,5_2
51497,11/6/18 19:50,344,Trash - Illegal Dumping,Highway,663,-71.0867562,42.780359999999995,1_2
51498,11/6/18 19:52,344,Trash - Illegal Dumping,Highway,503,-71.1286786,42.78082620000001,5_1
51499,11/6/18 19:54,344,Trash - Illegal Dumping,Highway,863,-71.1330517,42.77065,5_2
51863,11/13/18 17:03,344,Trash - Illegal Dumping,Highway,503,-71.128573,42.776078399999996,5_1
51622,11/8/18 13:12,344,Trash - Illegal Dumping,Highway,970,-71.0866735,42.781009600000004,1_2
50982,10/31/18 17:46,344,Trash - Illegal Dumping,Highway,510,-71.0959939,42.7723969,1_1
50694,10/29/18 14:46,344,Trash - Illegal Dumping,Highway,739,-71.033139,42.7978568,4_2
51055,11/1/18 13:52,344,Trash - Illegal Dumping,Highway,1223,-71.06641009999998,42.8010273,4_2
51985,11/14/18 15:59,344,Trash - Illegal Dumping,Highway,843,-71.0850843,42.7807349,1_2
80543,11/18/19 18:27,344,Trash - Illegal Dumping,Highway,863,-71.132613,42.77121629999999,5_2
80622,11/19/19 17:16,344,Trash - Illegal Dumping,Highway,367,-71.07049599999999,42.775836,3_2
80322,11/13/19 15:37,344,Trash - Illegal Dumping,Highway,323,-71.0574142,42.8230423,4_2
80227,11/12/19 15:42,344,Trash - Illegal Dumping,Highway,901,-71.0708316,42.7762003,3_2
80908,11/22/19 19:20,344,Trash - Illegal Dumping,Highway,1065,-71.03676659999999,42.8095824,4_2
81017,11/26/19 14:45,344,Trash - Illegal Dumping,Highway,778,-71.11240709,42.78794706,1_3
79900,11/6/19 16:46,344,Trash - Illegal Dumping,Highway,589,-71.1089699,42.79476079999999,5_3
79649,11/4/19 14:46,344,Trash - Illegal Dumping,Highway,516,-71.0767277,42.798598600000005,4_2
79712,11/4/19 17:56,344,Trash - Illegal Dumping,Highway,246,-71.03676659999999,42.8095824,4_2
79713,11/4/19 17:57,344,Trash - Illegal Dumping,Highway,1,-71.0281022,42.7800381,4_2
79838,11/6/19 14:03,344,Trash - Illegal Dumping,Highway,1022,-71.16622640000001,42.7944902,5_3
79844,11/6/19 14:17,344,Trash - Illegal Dumping,Highway,438,-71.12769990000001,42.8028803,6_3
80188,11/12/19 13:33,344,Trash - Illegal Dumping,Highway,210,-71.0843217,42.7888357,6_2
80198,11/12/19 14:10,344,Trash - Illegal Dumping,Highway,591,-71.0901445,42.776848799999996,1_2
80212,11/12/19 14:45,344,Trash - Illegal Dumping,Highway,465,-71.05244640000001,42.77574370000001,4_1
