Request_ID,Create_Date,Request_Type_ID,Request_Type,Department,Street_ID,Longitude,Latitude,Ward_Precinct
81296,12/2/19 17:34,344,Trash - Illegal Dumping,Highway,475,-71.0861917,42.775300099999995,1_2
77291,9/24/19 12:30,344,Trash - Illegal Dumping,Highway,222,-71.0889375,42.7841178,1_2
77373,9/24/19 18:43,344,Trash - Illegal Dumping,Highway,1076,-71.071528,42.7821004,3_2
77796,10/2/19 15:29,344,Trash - Illegal Dumping,Highway,811,-71.0668738,42.764687,7_3
77720,10/1/19 16:29,344,Trash - Illegal Dumping,Highway,584,-71.0896571,42.7762684,1_2
76868,9/17/19 12:45,344,Trash - Illegal Dumping,Highway,1039,-71.0737267,42.7809739,3_2
76793,9/16/19 13:45,344,Trash - Illegal Dumping,Highway,455,-71.02129659999999,42.797965399999995,4_2
76971,9/17/19 18:53,344,Trash - Illegal Dumping,Highway,1033,-71.1024497,42.7756282,5_1
79592,11/1/19 17:56,344,Trash - Illegal Dumping,Highway,739,-71.0354796,42.79320739999999,4_1
79603,11/1/19 18:53,344,Trash - Illegal Dumping,Highway,1124,-71.1289959,42.801602700000004,6_3
79608,11/1/19 19:19,344,Trash - Illegal Dumping,Highway,725,-71.10305809999998,42.765636799999996,2_3
79613,11/1/19 19:41,344,Trash - Illegal Dumping,Highway,438,-71.1283418,42.8027264,6_3
79277,10/28/19 19:26,344,Trash - Illegal Dumping,Highway,805,-71.13062430000001,42.800728,5_3
78178,10/9/19 21:18,344,Trash - Illegal Dumping,Highway,1036,-71.0842478,42.7730969,1_2
78217,10/10/19 14:41,344,Trash - Illegal Dumping,Highway,453,-71.0644902,42.8039734,4_2
78340,10/11/19 19:39,344,Trash - Illegal Dumping,Highway,432,-71.0272385,42.817411799999995,4_2
78415,10/15/19 18:44,344,Trash - Illegal Dumping,Highway,584,-71.0922579,42.773441399999996,1_1
76561,9/10/19 19:52,344,Trash - Illegal Dumping,Highway,901,-71.0708316,42.7762003,3_2
84074,1/7/20 15:41,344,Trash - Illegal Dumping,Highway,711,-71.0728542,42.77753870000001,3_2
83802,1/3/20 14:37,344,Trash - Illegal Dumping,Highway,510,-71.09513249999999,42.7709885,2_3
83824,1/3/20 15:27,344,Trash - Illegal Dumping,Highway,838,-71.0788865,42.780173100000006,3_1
86604,1/29/20 16:21,344,Trash - Illegal Dumping,Highway,893,-71.0549071,42.7516724,7_3
86606,1/29/20 16:26,344,Trash - Illegal Dumping,Highway,1272,-71.1226223,42.7754885,5_1
87303,2/7/20 18:33,344,Trash - Illegal Dumping,Highway,517,-71.0859663,42.7841259,1_2
87147,2/6/20 13:19,344,Trash - Illegal Dumping,Highway,561,-71.0921643,42.7723589,1_1
85838,1/16/20 18:29,344,Trash - Illegal Dumping,Highway,312,-71.0960521,42.7730958,1_1
86449,1/28/20 13:49,344,Trash - Illegal Dumping,Highway,1036,-71.09557609999999,42.7690476,2_3
86467,1/28/20 14:58,344,Trash - Illegal Dumping,Highway,367,-71.070008,42.775673100000006,4_1
81912,12/5/19 18:24,344,Trash - Illegal Dumping,Highway,1234,-71.09094420000001,42.77278870000001,1_1
83029,12/20/19 19:08,344,Trash - Illegal Dumping,Highway,284,-71.1024231,42.7886028,1_3
82808,12/18/19 15:41,344,Trash - Illegal Dumping,Highway,893,-71.0549071,42.7516724,7_3
82282,12/11/19 13:16,344,Trash - Illegal Dumping,Highway,317,-71.0845736,42.7690103,2_1
82527,12/13/19 19:33,344,Trash - Illegal Dumping,Highway,292,-71.09149079999999,42.7767104,1_3
82770,12/18/19 13:17,344,Trash - Illegal Dumping,Highway,541,-71.08958740000001,42.7785213,6_1
68579,5/23/19 18:46,344,Trash - Illegal Dumping,Highway,523,-71.0896334,42.7626544,2_2
69174,5/31/19 19:11,344,Trash - Illegal Dumping,Highway,829,-71.0957064,42.7736304,1_1
67640,5/13/19 19:57,344,Trash - Illegal Dumping,Highway,414,-71.1519535,42.8095691,5_3
67653,5/14/19 12:40,344,Trash - Illegal Dumping,Highway,638,-71.04158100000001,42.792963,4_1
67671,5/14/19 14:30,344,Trash - Illegal Dumping,Highway,638,-71.043275,42.77897720000001,4_3
68125,5/20/19 14:04,344,Trash - Illegal Dumping,Highway,838,-71.0784223,42.778841799999995,3_2
68204,5/20/19 17:33,344,Trash - Illegal Dumping,Highway,523,-71.0896334,42.7626544,2_2
70515,6/17/19 14:34,344,Trash - Illegal Dumping,Highway,863,-71.1050232,42.7649321,2_3
70234,6/13/19 14:26,344,Trash - Illegal Dumping,Highway,246,-71.0671713,42.794103799999995,4_2
70978,6/22/19 11:59,344,Trash - Illegal Dumping,Highway,1132,-71.077812,42.774906,3_1
71001,6/24/19 12:34,344,Trash - Illegal Dumping,Highway,1056,-71.0805811,42.796054600000005,6_2
65627,4/19/19 12:41,344,Trash - Illegal Dumping,Highway,699,-71.1167679,42.7759596,5_1
65738,4/19/19 19:23,344,Trash - Illegal Dumping,Highway,1173,-71.119132,42.786561999999996,5_3
65774,4/22/19 13:42,344,Trash - Illegal Dumping,Highway,1349,-71.11325649999999,42.762845399999996,2_2
67602,5/13/19 17:57,344,Trash - Illegal Dumping,Highway,267,-71.079699,42.7806249,3_1
66800,5/2/19 15:33,344,Trash - Illegal Dumping,Highway,991,-71.0334156,42.8009451,4_1
75046,8/16/19 13:44,344,Trash - Illegal Dumping,Highway,543,-71.0738912,42.77654085,3_2
75108,8/18/19 16:53,344,Trash - Illegal Dumping,Highway,1039,-71.07579,42.785908,3_3
74917,8/14/19 14:20,344,Trash - Illegal Dumping,Highway,377,-71.07496359999999,42.780294299999994,3_2
75441,8/22/19 18:03,344,Trash - Illegal Dumping,Highway,916,-71.09910529999999,42.769611,2_3
75149,8/20/19 12:39,344,Trash - Illegal Dumping,Highway,638,-71.039098,42.787099100000006,4_1
74286,8/6/19 13:14,344,Trash - Illegal Dumping,Highway,863,-71.132613,42.77121629999999,5_2
74212,8/5/19 17:06,344,Trash - Illegal Dumping,Highway,331,-71.0942582,42.7827689,6_1
74407,8/7/19 14:31,344,Trash - Illegal Dumping,Highway,851,-71.087352,42.7685646,2_2
74175,8/5/19 14:06,344,Trash - Illegal Dumping,Highway,367,-71.0703059,42.77571,4_1
74674,8/10/19 11:54,344,Trash - Illegal Dumping,Highway,1036,-71.083336,42.773506,1_2
74706,8/12/19 13:45,344,Trash - Illegal Dumping,Highway,654,-71.0895855,42.7775353,1_2
74605,8/9/19 13:24,344,Trash - Illegal Dumping,Highway,741,-71.06608709999999,42.777757,4_1
74478,8/7/19 19:56,344,Trash - Illegal Dumping,Highway,939,-71.091497,42.761016999999995,2_2
76380,9/10/19 13:45,344,Trash - Illegal Dumping,Highway,304,-71.0940527,42.777910299999995,1_3
75750,8/28/19 15:37,344,Trash - Illegal Dumping,Highway,222,-71.0889375,42.7841178,1_2
75621,8/26/19 19:44,344,Trash - Illegal Dumping,Highway,916,-71.09830290000001,42.768426,1_1
76128,9/5/19 14:56,344,Trash - Illegal Dumping,Highway,1037,-71.06625859999998,42.7725645,4_1
76077,9/4/19 18:25,344,Trash - Illegal Dumping,Highway,260,-71.07537420000001,42.7804764,3_2
75945,9/3/19 14:56,344,Trash - Illegal Dumping,Highway,569,-71.0857458,42.7796235,1_2
72036,7/5/19 15:35,344,Trash - Illegal Dumping,Highway,692,-71.085036,42.776288,1_2
72099,7/8/19 14:11,344,Trash - Illegal Dumping,Highway,657,-71.1452926,42.778333200000006,5_2
71783,7/2/19 13:34,344,Trash - Illegal Dumping,Highway,260,-71.07456640000001,42.78091679999999,3_2
71813,7/2/19 15:32,344,Trash - Illegal Dumping,Highway,863,-71.1287553,42.7752468,5_1
72503,7/12/19 12:48,344,Trash - Illegal Dumping,Highway,666,-71.0872662,42.7668183,2_1
71517,6/28/19 13:31,344,Trash - Illegal Dumping,Highway,342,-71.07649559999999,42.7640206,7_1
71518,6/28/19 13:31,344,Trash - Illegal Dumping,Highway,342,-71.07649559999999,42.7640206,7_1
71521,6/28/19 13:39,344,Trash - Illegal Dumping,Highway,1133,-71.0759444,42.7698263,2_1
71633,7/1/19 14:01,344,Trash - Illegal Dumping,Highway,304,-71.0913051,42.7750951,1_1
71453,6/27/19 16:49,344,Trash - Illegal Dumping,Highway,1158,-71.1235242,42.7878805,5_3
73547,7/26/19 17:55,344,Trash - Illegal Dumping,Highway,220,-71.0831344,42.7831266,3_1
73726,7/30/19 13:52,344,Trash - Illegal Dumping,Highway,565,-71.09827709999999,42.7875242,6_1
73866,7/31/19 15:16,344,Trash - Illegal Dumping,Highway,709,-71.0831809,42.792191700000004,6_2
72730,7/16/19 13:25,344,Trash - Illegal Dumping,Highway,638,-71.045283,42.7931667,4_1
72794,7/16/19 17:01,344,Trash - Illegal Dumping,Highway,773,-71.06732729999999,42.7939755,4_2
73199,7/23/19 14:10,344,Trash - Illegal Dumping,Highway,585,-71.07186120000001,42.778017999999996,3_2
73345,7/24/19 18:05,344,Trash - Illegal Dumping,Highway,1073,-71.098965,42.7664583,2_3
73153,7/22/19 18:40,344,Trash - Illegal Dumping,Highway,213,-71.08471290000001,42.791533,6_2
17915,8/24/17 15:34,344,Trash - Illegal Dumping,Highway,358,-71.0735684,42.7697744,2_1
17950,8/24/17 19:53,344,Trash - Illegal Dumping,Highway,355,-71.0816671,42.7835245,3_3
18400,9/5/17 12:07,344,Trash - Illegal Dumping,Highway,934,-71.0665287,42.7670169,7_3
18216,8/30/17 14:12,344,Trash - Illegal Dumping,Highway,638,-71.0417679,42.7815501,4_1
17487,8/15/17 17:41,344,Trash - Illegal Dumping,Highway,1077,-71.0913625,42.7790946,1_3
17749,8/21/17 18:59,344,Trash - Illegal Dumping,Highway,355,-71.0821065,42.7838588,3_3
17773,8/22/17 13:56,344,Trash - Illegal Dumping,Highway,663,-71.0877095,42.78022,1_2
17819,8/23/17 12:23,344,Trash - Illegal Dumping,Highway,589,-71.11772890000002,42.8104085,6_3
17672,8/19/17 13:21,344,Trash - Illegal Dumping,Highway,1036,-71.0921713,42.7709088,2_3
19191,9/19/17 16:40,344,Trash - Illegal Dumping,Highway,771,-71.07598349999999,42.779745299999995,3_2
19252,9/20/17 14:54,344,Trash - Illegal Dumping,Highway,740,-71.0791546,42.77158,2_1
19145,9/18/17 20:07,344,Trash - Illegal Dumping,Highway,1259,-71.08112390000001,42.7715105,2_1
19383,9/22/17 16:09,344,Trash - Illegal Dumping,Highway,1125,-71.067963,42.768337,7_1
19423,9/25/17 13:25,344,Trash - Illegal Dumping,Highway,858,-71.0694797,42.7804202,4_1
18721,9/11/17 14:15,344,Trash - Illegal Dumping,Highway,770,-71.109964,42.798733899999995,6_1
16045,7/18/17 16:40,344,Trash - Illegal Dumping,Highway,777,-71.08987640000001,42.8111489,6_3
16097,7/19/17 13:41,344,Trash - Illegal Dumping,Highway,785,-71.0957205,42.769614600000004,2_3
16000,7/17/17 19:58,344,Trash - Illegal Dumping,Highway,627,-71.121551,42.77383,5_1
16003,7/17/17 20:18,344,Trash - Illegal Dumping,Highway,916,-71.09830290000001,42.768426,1_1
15050,6/28/17 16:18,344,Trash - Illegal Dumping,Highway,292,-71.09059859999999,42.774895799999996,1_1
17336,8/11/17 16:01,344,Trash - Illegal Dumping,Highway,638,-71.0567318,42.7957722,4_1
17156,8/8/17 13:17,344,Trash - Illegal Dumping,Highway,741,-71.0678267,42.780538799999995,4_1
17189,8/8/17 16:54,344,Trash - Illegal Dumping,Highway,944,-71.0779844,42.77058579999999,2_1
16432,7/25/17 17:44,344,Trash - Illegal Dumping,Highway,1037,-71.0692114,42.7743995,3_2
16264,7/21/17 14:42,344,Trash - Illegal Dumping,Highway,455,-71.02523620000001,42.78562879999999,4_2
16579,7/27/17 21:49,344,Trash - Illegal Dumping,Highway,386,-71.15121459999999,42.7795555,5_2
16591,7/28/17 13:19,344,Trash - Illegal Dumping,Highway,386,-71.1499346,42.7766679,5_2
23181,12/1/17 15:02,344,Trash - Illegal Dumping,Highway,916,-71.09914640000001,42.7689456,1_1
23177,12/1/17 14:10,344,Trash - Illegal Dumping,Highway,893,-71.05324959999999,42.748616299999995,7_3
23416,12/5/17 17:01,344,Trash - Illegal Dumping,Highway,1072,-71.1047142,42.790137200000004,1_3
23517,12/7/17 13:33,344,Trash - Illegal Dumping,Highway,828,-71.09887509999999,42.78196654,1_3
22910,11/27/17 13:04,344,Trash - Illegal Dumping,Highway,1008,-71.1226282,42.802566299999995,5_3
22912,11/27/17 13:11,344,Trash - Illegal Dumping,Highway,589,-71.1089099,42.7947243,5_3
22729,11/20/17 15:49,344,Trash - Illegal Dumping,Highway,992,-71.092831,42.7793972,1_3
20630,10/16/17 18:07,344,Trash - Illegal Dumping,Highway,585,-71.07186490000001,42.7807824,3_2
20781,10/18/17 19:41,344,Trash - Illegal Dumping,Highway,510,-71.0964111,42.7726234,1_1
19870,10/3/17 14:13,344,Trash - Illegal Dumping,Highway,863,-71.0965759,42.7659924,2_3
19926,10/4/17 13:15,344,Trash - Illegal Dumping,Highway,584,-71.0902097,42.774613200000005,1_1
20029,10/6/17 13:16,344,Trash - Illegal Dumping,Highway,811,-71.06702359999998,42.764812299999996,7_1
21854,11/3/17 12:47,344,Trash - Illegal Dumping,Highway,265,-71.0997331,42.7919631,6_1
21650,11/1/17 12:17,344,Trash - Illegal Dumping,Highway,543,-71.0726252,42.776430600000005,3_2
21749,11/1/17 19:26,344,Trash - Illegal Dumping,Highway,1125,-71.0665287,42.7670169,7_3
21772,11/2/17 13:29,344,Trash - Illegal Dumping,Highway,637,-71.0733833,42.7840693,3_2
8157,2/23/17 14:46,344,Trash - Illegal Dumping,Highway,843,-71.0855428,42.7812054,1_2
8314,2/27/17 14:10,344,Trash - Illegal Dumping,Highway,551,-71.0919389,42.772900899999996,1_1
9039,3/13/17 15:24,344,Trash - Illegal Dumping,Highway,584,-71.0905587,42.7742711,1_1
6206,1/24/17 18:14,344,Trash - Illegal Dumping,Highway,258,-71.08908890000001,42.775582799999995,1_1
6082,1/20/17 17:21,344,Trash - Illegal Dumping,Highway,663,-71.0877095,42.78022,1_2
6296,1/26/17 14:13,344,Trash - Illegal Dumping,Highway,267,-71.0798223,42.781530700000005,3_1
5232,1/4/17 14:14,344,Trash - Illegal Dumping,Highway,759,-71.08718509999999,42.7816347,1_2
5859,1/17/17 15:07,344,Trash - Illegal Dumping,Highway,770,-71.10988449999999,42.800110600000004,6_1
7323,2/13/17 18:39,344,Trash - Illegal Dumping,Highway,537,-71.0820007,42.776865,3_1
12991,5/18/17 16:56,344,Trash - Illegal Dumping,Highway,284,-71.0989727,42.7895896,6_1
12994,5/18/17 17:04,344,Trash - Illegal Dumping,Highway,320,-71.13651920000001,42.7741981,5_2
13014,5/19/17 10:39,344,Trash - Illegal Dumping,Highway,1126,-71.1356103,42.774532799999996,5_2
12901,5/17/17 14:52,344,Trash - Illegal Dumping,Highway,526,-71.0763593,42.8054106,4_2
13119,5/22/17 14:26,344,Trash - Illegal Dumping,Highway,584,-71.0921643,42.7723589,1_1
13121,5/22/17 14:36,344,Trash - Illegal Dumping,Highway,843,-71.085175,42.7799447,1_2
13123,5/22/17 14:38,344,Trash - Illegal Dumping,Highway,328,-71.09440190000001,42.7788579,1_3
13181,5/23/17 14:28,344,Trash - Illegal Dumping,Highway,838,-71.0788555,42.778676000000004,3_1
13271,5/24/17 17:30,344,Trash - Illegal Dumping,Highway,543,-71.0726252,42.776430600000005,3_2
13442,5/30/17 13:29,344,Trash - Illegal Dumping,Highway,663,-71.08653829999999,42.780391200000004,1_2
12381,5/8/17 14:44,344,Trash - Illegal Dumping,Highway,292,-71.0905917,42.7748894,1_1
12393,5/8/17 16:34,344,Trash - Illegal Dumping,Highway,1036,-71.09295240000002,42.770927,1_1
12311,5/5/17 13:30,344,Trash - Illegal Dumping,Highway,770,-71.109765,42.80052,6_1
12544,5/10/17 14:23,344,Trash - Illegal Dumping,Highway,331,-71.1000433,42.7826995,1_3
14494,6/19/17 12:38,344,Trash - Illegal Dumping,Highway,1081,-71.0835391,42.7777768,3_1
14402,6/15/17 17:17,344,Trash - Illegal Dumping,Highway,757,-71.07106590000001,42.7784276,3_2
14445,6/16/17 14:15,344,Trash - Illegal Dumping,Highway,637,-71.0711897,42.787530700000005,3_3
14858,6/26/17 12:23,344,Trash - Illegal Dumping,Highway,360,-71.05786440000001,42.751366299999994,7_3
13736,6/2/17 18:26,344,Trash - Illegal Dumping,Highway,676,-71.07157020000001,42.7629092,7_1
10354,3/31/17 13:46,344,Trash - Illegal Dumping,Highway,1036,-71.09295240000002,42.770927,1_1
10728,4/7/17 12:40,344,Trash - Illegal Dumping,Highway,547,-71.0958083,42.7855308,6_1
10807,4/10/17 12:41,344,Trash - Illegal Dumping,Highway,1210,-71.0799185,42.7691877,2_1
10809,4/10/17 12:58,344,Trash - Illegal Dumping,Highway,360,-71.0663757,42.750587100000004,7_3
10708,4/6/17 17:42,344,Trash - Illegal Dumping,Highway,242,-71.09681429999999,42.780772600000006,1_3
10634,4/5/17 17:26,344,Trash - Illegal Dumping,Highway,715,-71.09815400000001,42.7646599,2_3
9996,3/24/17 12:41,344,Trash - Illegal Dumping,Highway,915,-71.1426574,42.79152979999999,5_3
10009,3/24/17 15:22,344,Trash - Illegal Dumping,Highway,843,-71.0858422,42.7836815,1_2
9717,3/20/17 15:01,344,Trash - Illegal Dumping,Highway,367,-71.0699755,42.7769378,3_2
9857,3/22/17 14:29,344,Trash - Illegal Dumping,Highway,933,-71.0708533,42.769954600000005,7_1
11588,4/21/17 19:06,344,Trash - Illegal Dumping,Highway,1065,-71.0469458,42.8101008,4_2
11454,4/20/17 13:05,344,Trash - Illegal Dumping,Highway,284,-71.09930959999998,42.7892856,6_1
11457,4/20/17 13:14,344,Trash - Illegal Dumping,Highway,1205,-71.0666943,42.7887125,4_1
12162,5/3/17 14:41,344,Trash - Illegal Dumping,Highway,641,-71.091489,42.805646,6_3
10850,4/10/17 15:43,344,Trash - Illegal Dumping,Highway,936,-71.0799185,42.7691877,2_1
10910,4/11/17 13:17,344,Trash - Illegal Dumping,Highway,838,-71.0785758,42.7800636,3_1
11248,4/18/17 12:44,344,Trash - Illegal Dumping,Highway,944,-71.0785343,42.7705434,2_1
11115,4/13/17 17:13,344,Trash - Illegal Dumping,Highway,584,-71.09170870000001,42.773321700000004,1_1
11204,4/14/17 17:59,344,Trash - Illegal Dumping,Highway,284,-71.09930959999998,42.7892856,6_1
32941,4/24/18 15:36,344,Trash - Illegal Dumping,Highway,1222,-71.1236196,42.787827899999996,5_3
32956,4/24/18 16:06,344,Trash - Illegal Dumping,Highway,1130,-71.0731944,42.789550899999995,3_3
31902,4/11/18 19:48,344,Trash - Illegal Dumping,Highway,449,-71.085036,42.776288,1_2
32380,4/18/18 17:59,344,Trash - Illegal Dumping,Highway,525,-71.0946941,42.768712799999996,2_3
34045,5/3/18 13:07,344,Trash - Illegal Dumping,Highway,937,-71.0760314,42.7716389,2_1
34296,5/6/18 16:17,344,Trash - Illegal Dumping,Highway,505,-71.0723079,42.786908399999994,3_3
34488,5/8/18 14:31,344,Trash - Illegal Dumping,Highway,292,-71.0905839,42.775311,1_1
33867,5/2/18 12:51,344,Trash - Illegal Dumping,Highway,1082,-71.09586479999999,42.780364500000005,1_3
30024,3/15/18 15:09,344,Trash - Illegal Dumping,Highway,893,-71.0603813,42.756350899999994,7_3
30149,3/16/18 14:20,344,Trash - Illegal Dumping,Highway,960,-71.1153056,42.8002152,6_3
31480,4/6/18 13:40,344,Trash - Illegal Dumping,Highway,258,-71.08908890000001,42.775582799999995,1_1
31486,4/6/18 13:54,344,Trash - Illegal Dumping,Highway,829,-71.0990357,42.7761898,1_1
31297,4/4/18 13:35,344,Trash - Illegal Dumping,Highway,379,-71.09557609999999,42.7973273,1_2
31749,4/10/18 18:28,344,Trash - Illegal Dumping,Highway,663,-71.0877095,42.78022,1_2
31807,4/11/18 13:40,344,Trash - Illegal Dumping,Highway,715,-71.0963917,42.76516229999999,2_3
30978,3/29/18 18:22,344,Trash - Illegal Dumping,Highway,634,-71.133363,42.7747179,5_2
31206,4/3/18 14:01,344,Trash - Illegal Dumping,Highway,258,-71.08895799999999,42.7756192,1_1
31036,3/30/18 17:50,344,Trash - Illegal Dumping,Highway,305,-71.08582209999999,42.768311600000004,2_1
39470,7/9/18 12:47,344,Trash - Illegal Dumping,Highway,1199,-71.0788192,42.7741506,3_1
39219,7/5/18 12:39,344,Trash - Illegal Dumping,Highway,1125,-71.0678604,42.768474299999994,7_3
39147,7/3/18 15:31,344,Trash - Illegal Dumping,Highway,741,-71.0682519,42.7804641,4_1
39722,7/11/18 12:47,344,Trash - Illegal Dumping,Highway,453,-71.0644902,42.8039734,4_2
39680,7/10/18 17:55,344,Trash - Illegal Dumping,Highway,893,-71.0659104,42.7598537,7_3
39816,7/11/18 17:39,344,Trash - Illegal Dumping,Highway,663,-71.0877095,42.78022,1_2
39859,7/12/18 12:11,344,Trash - Illegal Dumping,Highway,533,-71.0508286,42.773559000000006,4_1
39679,7/10/18 17:54,344,Trash - Illegal Dumping,Highway,893,-71.0659104,42.7598537,7_3
39500,7/9/18 14:22,344,Trash - Illegal Dumping,Highway,1199,-71.0788192,42.7741506,3_1
39579,7/9/18 20:42,344,Trash - Illegal Dumping,Highway,843,-71.08492820000001,42.7785527,1_2
38260,6/22/18 16:51,344,Trash - Illegal Dumping,Highway,550,-71.111262,42.803686,6_3
38120,6/21/18 17:22,344,Trash - Illegal Dumping,Highway,944,-71.07854240000002,42.770657,2_1
38076,6/21/18 16:24,344,Trash - Illegal Dumping,Highway,292,-71.0908791,42.775553,1_3
38547,6/26/18 15:51,344,Trash - Illegal Dumping,Highway,1036,-71.08909059999999,42.771673,2_3
41542,7/31/18 12:30,344,Trash - Illegal Dumping,Highway,778,-71.1087137,42.784400299999994,1_3
40182,7/16/18 16:42,344,Trash - Illegal Dumping,Highway,361,-71.07821340000001,42.7675185,2_1
40261,7/17/18 13:01,344,Trash - Illegal Dumping,Highway,853,-71.1725852,42.8000636,5_3
40289,7/17/18 14:47,344,Trash - Illegal Dumping,Highway,1036,-71.0878556,42.7722444,1_1
40290,7/17/18 14:47,344,Trash - Illegal Dumping,Highway,997,-71.0903724,42.7734542,1_1
40008,7/13/18 13:18,344,Trash - Illegal Dumping,Highway,263,-71.0752421,42.781704299999994,3_2
40477,7/19/18 12:33,344,Trash - Illegal Dumping,Highway,692,-71.0849218,42.7764171,1_2
40487,7/19/18 12:59,344,Trash - Illegal Dumping,Highway,863,-71.132613,42.77121629999999,5_2
40493,7/19/18 13:14,344,Trash - Illegal Dumping,Highway,606,-71.1236613,42.7739856,5_1
35759,5/22/18 23:33,344,Trash - Illegal Dumping,Highway,1126,-71.14836899999999,42.777008,5_2
34965,5/14/18 12:53,344,Trash - Illegal Dumping,Highway,775,-71.08110129999999,42.7805326,3_1
34712,5/10/18 13:01,344,Trash - Illegal Dumping,Highway,804,-71.0688458,42.7792667,4_1
37442,6/13/18 16:35,344,Trash - Illegal Dumping,Highway,937,-71.0762811,42.768762,2_1
37612,6/15/18 16:37,344,Trash - Illegal Dumping,Highway,350,-71.1120561,42.7795939,5_1
37938,6/20/18 13:18,344,Trash - Illegal Dumping,Highway,853,-71.17219449999999,42.799690399999996,5_3
36279,5/31/18 14:19,344,Trash - Illegal Dumping,Highway,433,-71.1364839,42.7911995,5_3
26506,1/29/18 18:17,344,Trash - Illegal Dumping,Highway,785,-71.0961304,42.7701598,2_3
28117,2/12/18 13:50,344,Trash - Illegal Dumping,Highway,315,-71.0634353,42.7504713,7_3
24557,12/30/17 14:14,344,Trash - Illegal Dumping,Highway,1113,-71.077332,42.777423999999996,3_2
25726,1/16/18 17:47,344,Trash - Illegal Dumping,Highway,829,-71.09610550000001,42.7739008,1_1
25733,1/16/18 18:56,344,Trash - Illegal Dumping,Highway,1065,-71.037491,42.8103774,4_2
25292,1/9/18 14:09,344,Trash - Illegal Dumping,Highway,1094,-71.0915635,42.770127,2_3
28592,2/21/18 14:49,344,Trash - Illegal Dumping,Highway,772,-71.081159,42.797101700000006,6_2
28707,2/22/18 18:15,344,Trash - Illegal Dumping,Highway,690,-71.0910382,42.7813559,6_1
28997,2/28/18 13:55,344,Trash - Illegal Dumping,Highway,637,-71.0719713,42.784855,4_1
29656,3/12/18 16:57,344,Trash - Illegal Dumping,Highway,1296,-71.0766222,42.8022208,4_2
29669,3/12/18 17:36,344,Trash - Illegal Dumping,Highway,414,-71.1632822,42.804803299999996,5_3
29439,3/6/18 19:27,344,Trash - Illegal Dumping,Highway,1296,-71.0766222,42.8022208,4_2
28919,2/27/18 14:24,344,Trash - Illegal Dumping,Highway,600,-71.0760175,42.7533399,7_3
28947,2/27/18 16:40,344,Trash - Illegal Dumping,Highway,1223,-71.0671078,42.794156,4_2
29457,3/7/18 13:11,344,Trash - Illegal Dumping,Highway,1296,-71.0766222,42.8022208,4_2
29175,3/2/18 13:31,344,Trash - Illegal Dumping,Highway,870,-71.10800340000002,42.7939609,1_3
28228,2/13/18 20:09,344,Trash - Illegal Dumping,Highway,1195,-71.1288853,42.780961600000005,5_2
64623,4/9/19 15:13,64617,Trash Cart Management,Highway,770,-71.1104778,42.8021527,6_1
